heritage_id,common_name,scientific_name,location_description,hyperlink,longitude,latitude
HT 2003-97,African Butter Tree,Pentadesma butyracea Sabine,"Singapore Botanic Gardens, behind Block 5",https://heritagetrees.nparks.gov.sg/ht-2003-97/,103.81706130015168,1.317090599549109
HT 2012-189,Putat Laut,Barringtonia asiatica (L.) Kurtz,"Singapore Botanic Gardens, Healing Garden",https://heritagetrees.nparks.gov.sg/ht-2012-189/,103.81705560043899,1.3175373303219815
HT 2011-184,Burmese Banyan,Ficus kurzii King,"Singapore Botanic Gardens, Lawn A. Next to Swan Lake",https://heritagetrees.nparks.gov.sg/ht-2011-184/,103.81635460031676,1.3069924497909124
HT 2013-212,Senegal Mahogany,Khaya senegalensis (Desr.) A. Juss.,"Singapore Botanic Gardens, Lawn B",https://heritagetrees.nparks.gov.sg/ht-2013-212/,103.81677920028487,1.3070755402470784
HT 2019-301,Ordeal Tree,Erythrophleum suaveolens (Guill. & Perr.) Brenan,"Singapore Botanic Gardens, National Orchid Garden Nursery",https://heritagetrees.nparks.gov.sg/ht-2019-301/,103.81393359974565,1.3136705901035368
HT 2015-269,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-269/,103.85432769224167,1.2915723717752294
HT 2015-249,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-249/,103.85406450670013,1.291473972728086
HT 2015-248,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-248/,103.85412116137323,1.291560693612186
HT 2007-160,Pukul Lima,Samanea saman (Jacq.) Merr.,"Upper Bukit Timah Road, in open space opposite Gombak Drive. UppBTRd junction with Cashew Rd.",https://heritagetrees.nparks.gov.sg/ht-2007-160/,103.76382006958686,1.3707913775917666
HT 2016-283,Baobab,Adansonia digitata L.,"Singapore Botanic Gardens, Melati Gate, near Cluny Pk Rd",https://heritagetrees.nparks.gov.sg/ht-2016-283/,103.81453949958788,1.3209183700490335
HT 2012-195,Johor Fig,Ficus kerkhovenii Valeton,"Singapore Botanic Gardens Jungle, tag #8",https://heritagetrees.nparks.gov.sg/ht-2012-195/,103.81586790012096,1.312857259579222
HT 2001-01,Kapok Tree,Ceiba pentandra (L.) Gaertn.,"Braddell Road, at Toa Payoh North Flyover Traffic Island",https://heritagetrees.nparks.gov.sg/ht-2001-01/,103.85344317037101,1.3438074139723812
HT 2003-108,Rain Tree,Samanea saman (Jacq.) Merr.,Istana Ground,https://heritagetrees.nparks.gov.sg/ht-2003-108/,103.8458656808637,1.306680819331104
HT 2015-261,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-261/,103.8530130019529,1.2893169797082418
HT 2015-264,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-264/,103.85338311363188,1.2896440964108689
HT 2015-253,Rain Tree,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-253/,103.85392754606916,1.2912041973050397
HT 2015-266,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-266/,103.85380394428007,1.29050897509666
HT 2015-265,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-265/,103.85359241428488,1.2900772366554922
HT 2015-263,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-263/,103.85335767096623,1.289584161642601
HT 2015-254,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-254/,103.85388275578438,1.2911208966273502
HT 2015-251,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-251/,103.85397098857258,1.291291034059244
HT 2015-252,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-252/,103.85395127599556,1.2912457174041252
HT 2015-250,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-250/,103.85399733255352,1.2913566536498384
HT 2018-297,Mata Kuching,Dimocarpus longan Lour.,"Sembawang Pk, near Shelter J, off Toilet 2 & Fitness Corner",https://heritagetrees.nparks.gov.sg/ht-2018-297/,103.83656467376572,1.4604727518149716
HT 2012-197,Pianggu,Horsfieldia irya (Gaertn.) Warb.,"Singapore Botanic Gardens, Lawn XG",https://heritagetrees.nparks.gov.sg/ht-2012-197/,103.81691029985893,1.3160813900092883
HT 2013-208,Red Dhup,Parishia insignis,"Hindhede Nature Park, Bt Timah Nature Reserve, along South View Path",https://heritagetrees.nparks.gov.sg/ht-2013-208/,103.77748327234397,1.348692260032782
HT 2003-102,Sena,Pterocarpus indicus Willd.,"Jalan Rumbia, near junction with Oxley Rise",https://heritagetrees.nparks.gov.sg/ht-2003-102/,103.84304649559611,1.296556157100335
HT 2003-64,Johor Fig,Ficus kerkhovenii Valeton,"Pulau Ubin, within National Police Cadet Corps camp site",https://heritagetrees.nparks.gov.sg/ht-2003-64/,103.97277530027073,1.418449980282852
HT 2003-36,Pulai,Alstonia angustiloba Miq.,"Royal Road end, on slope behind House No. 7, (MSS Alexandra Park)",https://heritagetrees.nparks.gov.sg/ht-2003-36/,103.79756740916781,1.2812806320081715
HT 2020-316,Ketapang,Terminalia catappa L.,Pasir Panjang Food Centre (near PPJ MRT Station),https://heritagetrees.nparks.gov.sg/ht-2020-316/,103.79237403094169,1.275251356704212
HT 2017-289,Cannon Ball Tree,Couroupita guianensis Aubl.,Tanglin Rd; 2nd Tree from gate of Hse. No. 249,https://heritagetrees.nparks.gov.sg/ht-2017-289/,103.8219069197965,1.303671473165767
HT 2018-295,Asam,Tamarindus indica L.,"Istana, near Nursery car-park",https://heritagetrees.nparks.gov.sg/ht-2018-295/,103.84178159957563,1.3058120178017805
HT 2015-239,Jelutong,Dyera costulata (Miq.) Hook.f.,"Singapore Botanic Gardens, Lawn S",https://heritagetrees.nparks.gov.sg/ht-2015-239/,103.81588080040483,1.3110695396172525
HT 2001-27,Rain Tree,Samanea saman (Jacq.) Merr.,"Singapore Botanic Gardens, outside Visitor Centre pick-up/drop-off point",https://heritagetrees.nparks.gov.sg/ht-2001-27/,103.816566899782,1.315148000188832
HT 2020-308,Kapok Tree,Ceiba pentandra (L.) Gaertn.,"Jalan Kilang Barat, near Block 1001 Bukit Merah Lane 3 (Railway Corridor)",https://heritagetrees.nparks.gov.sg/ht-2020-308/,103.80714992958744,1.284178249409938
HT 2003-52,,Erythroxylum cuneatum (Miq.) Kurz,,https://heritagetrees.nparks.gov.sg/ht-2003-52/,103.97744309984898,1.3908168998009742
HT 2014-223,Terap,Artocarpus elasticus Reinw. ex Blume,"Fort Canning Park, Fort Green, near Canning Rise L/P 11F",https://heritagetrees.nparks.gov.sg/ht-2014-223/,103.8480785846454,1.296002813316199
HT 2018-293,Yellow Cow Wood,Cratoxylum cochinchinense (Lour.) Blume,"Telok Blangah Green, near Shelter, Meeting Point 1, Carpark 2",https://heritagetrees.nparks.gov.sg/ht-2018-293/,103.81306900058475,1.277959042311371
HT 2017-286,Broad-leafed Mahogany,Swietenia macrophylla King,"Seletar Aerospace Drive, after Bus-stop No. 5",https://heritagetrees.nparks.gov.sg/ht-2017-286/,103.86675572322763,1.4063575209610666
HT 2003-119,American Mahogany,Swietenia macrophylla King,"Seletar Airbase, Aerospace Drive near Lamp post 64, Seletar Aerospace Park",https://heritagetrees.nparks.gov.sg/ht-2003-119/,103.86708262108934,1.406370936987326
HT 2003-118,American Mahogany,Swietenia macrophylla King,"Seletar Airbase, Aerospace Drive near Lamp post 62, Seletar Aerospace Park",https://heritagetrees.nparks.gov.sg/ht-2003-118/,103.86654634967593,1.4061113154307374
HT 2017-287,Brazilian Ironwood,Libidibia ferrea (Mart. ex Tul.) L. P. Queiroz,Esplanade Park,https://heritagetrees.nparks.gov.sg/ht-2017-287/,103.85363624162116,1.2897469496113265
HT 2016-282,Hazel Sterculia,Sterculia foetida L.,"Singapore Botanic Gardens, outside Plant Resource Ctr",https://heritagetrees.nparks.gov.sg/ht-2016-282/,103.81699189955621,1.3219262304086778
HT 2005-144,Pukul Lima,Samanea saman (Jacq.) Merr.,"Jalan Hang Jebat, in front of Block 109",https://heritagetrees.nparks.gov.sg/ht-2005-144/,103.79661351970113,1.2904230412187792
HT 2019-302,Stem-fruited Fig,Ficus caulocarpa (Miq.) Miq.,"No 3 Winchester Road (off), near Pasir Panjang Nursery fence",https://heritagetrees.nparks.gov.sg/ht-2019-302/,103.79528438988575,1.2833970927282228
HT 2003-111,Pukul Lima,Samanea saman (Jacq.) Merr.,"Kim Yam Road Stateland, beside Gambier Court condominium",https://heritagetrees.nparks.gov.sg/ht-2003-111/,103.84011152308007,1.2926327508070485
HT 2007-156,Sacred Fig Tree,Ficus religiosa L.,"Canterbury Road, on Stateland near Lamp Post 14",https://heritagetrees.nparks.gov.sg/ht-2007-156/,103.79668403211757,1.281647494900987
HT 2013-207,,Ficus stricta (Miq.) Miq.,"Pulau Ubin, forest, left side of Jalan Noordin toward NPCC campsite, along fence",https://heritagetrees.nparks.gov.sg/ht-2013-207/,103.96736999984022,1.4153600000614048
HT 2020-317,Derum,Cratoxylum maingayi Dyer,"Bukit Timah Nature Reserve, Quarry Road near SingTel Tower",https://heritagetrees.nparks.gov.sg/ht-2020-317/,103.77648892589053,1.3519550944072847
HT 2001-16,East African Mahogany,Khaya nyasica,Guillemard Road Open Space,https://heritagetrees.nparks.gov.sg/ht-2001-16/,103.89238041297433,1.314722330868897
HT 2003-128,,Syzygium syzygioides (Miq.) Merr. & L.M. Perry,,https://heritagetrees.nparks.gov.sg/ht-2003-128/,103.97595809966046,1.3904861299863829
HT 2019-305,Orange Jasmine,Murraya paniculata (L.) Jack,,https://heritagetrees.nparks.gov.sg/ht-2019-305/,103.9742299999966,1.3898800002775409
HT 2013-204,Banyan Tree,Ficus benghalensis L.,Within Tiong Bahru Park,https://heritagetrees.nparks.gov.sg/ht-2013-204/,103.82437943735394,1.2879801331864
HT 2014-222,Red-leaved Pulai,Alstonia angustifolia Miq.,"Mount Faber, along Marang trail",https://heritagetrees.nparks.gov.sg/ht-2014-222/,103.82117883600297,1.268108704391851
HT 2003-57,Tembusu Hutan,Cyrtophyllum fragrans (Roxb.) DC.,"Lagos Circle, in front of House No. 208",https://heritagetrees.nparks.gov.sg/ht-2003-57/,103.82884008144461,1.454181023333258
HT 2003-60,Tembusu Hutan,Cyrtophyllum fragrans (Roxb.) DC.,"Lagos Circle, in front of House No. 206",https://heritagetrees.nparks.gov.sg/ht-2003-60/,103.82942280917617,1.4546897985994445
HT 2003-78,Sea Fig,Ficus superba Miq.,"At Bedok Food Centre Car Park, opposite Eastwood Centre",https://heritagetrees.nparks.gov.sg/ht-2003-78/,103.95522098393575,1.3208864496201063
HT 2014-227,Bacang,Mangifera foetida Lour.,"Canning Rise, opposite lamp-post 7",https://heritagetrees.nparks.gov.sg/ht-2014-227/,103.8483399999373,1.2949700000340458
HT 2020-309,Pink Mempat,Cratoxylum formosum (Jack) Dyer,Nim Crescent Open Space,https://heritagetrees.nparks.gov.sg/ht-2020-309/,103.8666939629827,1.382638826559664
HT 2012-196,Mengkulang,Heritiera elata Ridl.,"Singapore Botanic Gardens, Lawn O, near HT Kapok Tree",https://heritagetrees.nparks.gov.sg/ht-2012-196/,103.81672839967513,1.3109503402049414
HT 2012-193,Kapur,Dryobalanops aromatica C.F. Gaertn.,"Singapore Botanic Gardens, Lawn O, near HT Kapok Tree",https://heritagetrees.nparks.gov.sg/ht-2012-193/,103.81646050024032,1.310784299759689
HT 2001-28,Asam,Tamarindus indica L.,Surin Avenue Park,https://heritagetrees.nparks.gov.sg/ht-2001-28/,103.88428166755665,1.3556687610351703
HT 2007-173,Indian Pulai,Alstonia scholaris (L.) R. Br.,"Temenggong Road, on Stateland opposite House No. 22 (gated, Year 2013) - walking access to HT via Marang Road.",https://heritagetrees.nparks.gov.sg/ht-2007-173/,103.82214429588718,1.267567273578191
HT 2005-137,Johor Fig,Ficus kerkhovenii Valeton,"Changi, Andover Road near Fairy Point Chalet 7",https://heritagetrees.nparks.gov.sg/ht-2005-137/,103.97432647134252,1.3905064230020479
HT 2018-296,Orange Jasmine,Murraya paniculata (L.) Jack,,https://heritagetrees.nparks.gov.sg/ht-2018-296/,103.97424999987068,1.3898999999331978
HT 2001-31,Sea Beam,Maranthes corymbosa Blume,"Canning Rise, near pedestrian underpass",https://heritagetrees.nparks.gov.sg/ht-2001-31/,103.84829080892773,1.2947720610965996
HT 2014-221,Stem-fruited Fig,Ficus caulocarpa (Miq.) Miq.,"Changi, Hendon Road, opposite No. 35",https://heritagetrees.nparks.gov.sg/ht-2014-221/,103.98004872700689,1.3886393449876804
HT 2024-329,Indian Rubber Tree,Ficus elastica Roxb. ex Hornem.,,https://heritagetrees.nparks.gov.sg/ht-2024-329/,103.82760499860846,1.2769594412469898
HT 2003-89,Binjai,Mangifera caesia Jack,"Spottiswoode Park Road, opposite Spottiswoode Apartments",https://heritagetrees.nparks.gov.sg/ht-2003-89/,103.83700226868183,1.27481843421579
HT 2003-90,Horse Mango,Mangifera foetida Lour.,"MacRitchie Reservoir Park, near Public Utilities Board office",https://heritagetrees.nparks.gov.sg/ht-2003-90/,103.8329272157259,1.3413415168370912
HT 2008-167,Silk Cotton Tree,Ceiba pentandra (L.) Gaertn.,"Upper Seletar Reservoir Park, near golf course",https://heritagetrees.nparks.gov.sg/ht-2008-167/,103.80766321026168,1.4014158495972557
HT 2010-176,Ordeal Tree,Erythrophleum suaveolens (Guill. & Perr.) Brenan,"Upper Seletar Reservoir Park, on slope behind carpark along Mandai Rd.",https://heritagetrees.nparks.gov.sg/ht-2010-176/,103.80811322068082,1.4053990034082708
HT 2016-279,Terap,Artocarpus elasticus Reinw. ex Blume,"Fort Canning Pk, beh. Blk 2, R Val Rd",https://heritagetrees.nparks.gov.sg/ht-2016-279/,103.84586885324967,1.292569592352833
HT 2001-04,Madras Thorn,Pithecellobium dulce,"Fort Canning Park, along path beside Service Reservoir",https://heritagetrees.nparks.gov.sg/ht-2001-04/,103.84642827411574,1.2929333431343606
HT 2003-115,,Sindora × changiensis,,https://heritagetrees.nparks.gov.sg/ht-2003-115/,103.97697319986158,1.388900490313526
HT 2015-267,Pukul Lima,Samanea saman (Jacq.) Merr.,Connaught Drive,https://heritagetrees.nparks.gov.sg/ht-2015-267/,103.85402657711904,1.2909888952705129
HT 2019-304,Tanjong Tree,Mimusops elengi L.,"Block 137 Lor Ah Soo, Hougang Ave 1",https://heritagetrees.nparks.gov.sg/ht-2019-304/,103.88630684876392,1.3486857798624314
HT 2022-321,Derum,Cratoxylum formosum (Jack) Dyer,,https://heritagetrees.nparks.gov.sg/ht-2022-321/,103.91282457158118,1.3006403949865522
HT 2014-231,West Indian Locust Tree,Hymenaea courbaril,"Singapore Botanic Gardens, Corner House Lawn",https://heritagetrees.nparks.gov.sg/ht-2014-231/,103.81567650012128,1.315538939995316
HT 2014-228,Pukul Lima,Samanea saman (Jacq.) Merr.,"Fort Canning Park, Parit Singapura",https://heritagetrees.nparks.gov.sg/ht-2014-228/,103.84804816541875,1.2919602195653095
HT 2001-06,Manila Tamarind,Pithecellobium dulce,"Fort Canning Park, along path beside Service Reservoir",https://heritagetrees.nparks.gov.sg/ht-2001-06/,103.84626139932594,1.2932544604323457
HT 2001-05,Manila Tamarind,Pithecellobium dulce,"Fort Canning Park, along path beside Service Reservoir",https://heritagetrees.nparks.gov.sg/ht-2001-05/,103.84603229022983,1.2933350802945092
HT 2022-322,,Terminalia subspathulata King,,https://heritagetrees.nparks.gov.sg/ht-2022-322/,103.73325399998183,1.438678000286811
HT 2010-1003,Brown Woolly Fig,Ficus drupacea Thunb.,,https://heritagetrees.nparks.gov.sg/ht-2010-1003/,103.78160000031146,1.307439999816765
HT 2001-20,Penaga Laut,Calophyllum inophyllum L.,"Singapore Botanic Gardens, near Botany Centre Auditorium",https://heritagetrees.nparks.gov.sg/ht-2001-20/,103.81815959991047,1.3081631796300468
HT 2015-270,Rain Tree,Samanea saman (Jacq.) Merr.,"Singapore Botanic Gardens, Lawn G",https://heritagetrees.nparks.gov.sg/ht-2015-270/,103.8150393999905,1.3099719604220743
HT 2021-319,Mango,Mangifera indica L.,,https://heritagetrees.nparks.gov.sg/ht-2021-319/,103.84731273986614,1.3046746693039544
HT 2019-306,Yellow Flame,Peltophorum pterocarpum (DC.) Backer ex K.Heyne,"Mount Emily Park, near Upp Wilkie Rd round-about",https://heritagetrees.nparks.gov.sg/ht-2019-306/,103.84825061232524,1.3040688019091833
HT 2001-02,Litchee,Litchi chinensis Sonn.,"Mount Rosie Road, opposite House No. 11J",https://heritagetrees.nparks.gov.sg/ht-2001-02/,103.83599905723986,1.3225870652421285
HT 2008-166,Kapok Tree,Ceiba pentandra (L.) Gaertn.,"Upper Seletar Reservoir Park, behind toilet blocks (near Rocket Tower)",https://heritagetrees.nparks.gov.sg/ht-2008-166/,103.8068687496782,1.4001186997256474
HT 2008-170,Tamarind,Tamarindus indica L.,"Fullerton Road, entrance to The Fullerton Waterboat House garden",https://heritagetrees.nparks.gov.sg/ht-2008-170/,103.85336081591484,1.2871746542607767
HT 2003-53,Mindanao Gum,Eucalyptus deglupta,Katong Park,https://heritagetrees.nparks.gov.sg/ht-2003-53/,103.88686015767715,1.296959135655864
HT 2023-01001,Trumpet Tree,Tabebuia rosea (Bertol.) DC.,,https://heritagetrees.nparks.gov.sg/ht-2023-01001/,103.78209250983414,1.332917393663147
HT 2023-01000,Chinese Juniper,Juniperus chinensis,,https://heritagetrees.nparks.gov.sg/ht-2023-01000/,103.83976707220337,1.3893245304153972
HT 2001-30,Merbatu,Maranthes corymbosa Blume,,https://heritagetrees.nparks.gov.sg/ht-2001-30/,103.8484723000952,1.295197799693447
HT 2003-39,Common Pulai,Alstonia angustiloba Miq.,,https://heritagetrees.nparks.gov.sg/ht-2003-39/,103.84426739977656,1.2218773596542036
HT 2003-46,Penaga Laut,Calophyllum inophyllum L.,,https://heritagetrees.nparks.gov.sg/ht-2003-46/,103.79387330044591,1.2796702303281473
HT 2003-54,Tembusu,Cyrtophyllum fragrans (Roxb.) DC.,,https://heritagetrees.nparks.gov.sg/ht-2003-54/,103.83052800034883,1.45517428955103
HT 2003-59,Tembusu,Cyrtophyllum fragrans (Roxb.) DC.,,https://heritagetrees.nparks.gov.sg/ht-2003-59/,103.84549179975795,1.2206777300251574
HT 2003-69,Bodhi Tree,Ficus religiosa L.,,https://heritagetrees.nparks.gov.sg/ht-2003-69/,103.8414308001491,1.2781683998536078
HT 2003-74,Sea Fig,Ficus superba Miq.,,https://heritagetrees.nparks.gov.sg/ht-2003-74/,103.84859039981556,1.219776789913277
HT 2003-75,Sea Fig,Ficus superba Miq.,,https://heritagetrees.nparks.gov.sg/ht-2003-75/,103.84763800036964,1.2186516697396441
HT 2003-76,Sea Fig,Ficus superba Miq.,,https://heritagetrees.nparks.gov.sg/ht-2003-76/,103.84524270008635,1.221089459744154
HT 2003-77,Sea Fig,Ficus superba Miq.,,https://heritagetrees.nparks.gov.sg/ht-2003-77/,103.84548329970212,1.2212609299450325
